event_id: EVT00000001, load_id: LOAD00000001, trip_id: TRIP00000001, event_type: Pickup, facility_id: FAC00034, scheduled_datetime: 2022-01-01 18:00:00.000000, actual_datetime: 2022-01-01 20:58:55.918185, detention_minutes: 0, on_time_flag: False, location_city: Houston, location_state: TX
event_id: EVT00002858, load_id: LOAD00001429, trip_id: TRIP00001429, event_type: Delivery, facility_id: FAC00042, scheduled_datetime: 2022-01-19 05:10:20.004689, actual_datetime: 2022-01-19 05:37:42.484367, detention_minutes: 105, on_time_flag: True, location_city: Atlanta, location_state: GA
event_id: EVT00002859, load_id: LOAD00001430, trip_id: TRIP00001430, event_type: Pickup, facility_id: FAC00008, scheduled_datetime: 2022-01-18 12:00:00.000000, actual_datetime: 2022-01-18 11:43:29.961907, detention_minutes: 13, on_time_flag: True, location_city: Chicago, location_state: IL
event_id: EVT00002860, load_id: LOAD00001430, trip_id: TRIP00001430, event_type: Delivery, facility_id: FAC00047, scheduled_datetime: 2022-01-20 05:01:29.961907, actual_datetime: 2022-01-20 04:05:18.339451, detention_minutes: 227, on_time_flag: True, location_city: Portland, location_state: OR
event_id: EVT00002861, load_id: LOAD00001431, trip_id: TRIP00001431, event_type: Pickup, facility_id: FAC00022, scheduled_datetime: 2022-01-18 12:00:00.000000, actual_datetime: 2022-01-18 13:02:01.844613, detention_minutes: 0, on_time_flag: True, location_city: Atlanta, location_state: GA
event_id: EVT00002862, load_id: LOAD00001431, trip_id: TRIP00001431, event_type: Delivery, facility_id: FAC00049, scheduled_datetime: 2022-01-19 01:26:01.844613, actual_datetime: 2022-01-19 06:15:50.066044, detention_minutes: 41, on_time_flag: False, location_city: Chicago, location_state: IL
event_id: EVT00002863, load_id: LOAD00001432, trip_id: TRIP00001432, event_type: Pickup, facility_id: FAC00047, scheduled_datetime: 2022-01-18 17:00:00.000000, actual_datetime: 2022-01-18 17:29:09.293307, detention_minutes: 4, on_time_flag: True, location_city: Portland, location_state: OR
event_id: EVT00002864, load_id: LOAD00001432, trip_id: TRIP00001432, event_type: Delivery, facility_id: FAC00029, scheduled_datetime: 2022-01-20 13:41:09.293307, actual_datetime: 2022-01-20 10:59:26.467185, detention_minutes: 194, on_time_flag: False, location_city: Detroit, location_state: MI
event_id: EVT00002865, load_id: LOAD00001433, trip_id: TRIP00001433, event_type: Pickup, facility_id: FAC00037, scheduled_datetime: 2022-01-18 06:00:00.000000, actual_datetime: 2022-01-18 08:38:37.336930, detention_minutes: 0, on_time_flag: False, location_city: Philadelphia, location_state: PA
event_id: EVT00002866, load_id: LOAD00001433, trip_id: TRIP00001433, event_type: Delivery, facility_id: FAC00047, scheduled_datetime: 2022-01-20 10:44:37.336930, actual_datetime: 2022-01-20 09:28:10.211542, detention_minutes: 160, on_time_flag: True, location_city: Seattle, location_state: WA
event_id: EVT00002867, load_id: LOAD00001434, trip_id: TRIP00001434, event_type: Pickup, facility_id: FAC00029, scheduled_datetime: 2022-01-18 12:00:00.000000, actual_datetime: 2022-01-18 10:48:14.470325, detention_minutes: 131, on_time_flag: True, location_city: Seattle, location_state: WA
event_id: EVT00002868, load_id: LOAD00001434, trip_id: TRIP00001434, event_type: Delivery, facility_id: FAC00025, scheduled_datetime: 2022-01-20 02:42:14.470325, actual_datetime: 2022-01-20 06:08:42.718504, detention_minutes: 25, on_time_flag: False, location_city: Houston, location_state: TX
event_id: EVT00002869, load_id: LOAD00001435, trip_id: TRIP00001435, event_type: Pickup, facility_id: FAC00037, scheduled_datetime: 2022-01-18 17:00:00.000000, actual_datetime: 2022-01-18 20:01:00.488102, detention_minutes: 12, on_time_flag: False, location_city: Chicago, location_state: IL
event_id: EVT00002870, load_id: LOAD00001435, trip_id: TRIP00001435, event_type: Delivery, facility_id: FAC00050, scheduled_datetime: 2022-01-20 05:07:00.488102, actual_datetime: 2022-01-20 10:46:24.621299, detention_minutes: 203, on_time_flag: False, location_city: Los Angeles, location_state: CA
event_id: EVT00002871, load_id: LOAD00001436, trip_id: TRIP00001436, event_type: Pickup, facility_id: FAC00012, scheduled_datetime: 2022-01-18 08:00:00.000000, actual_datetime: 2022-01-18 11:38:21.141981, detention_minutes: 142, on_time_flag: False, location_city: Columbus, location_state: OH
event_id: EVT00002872, load_id: LOAD00001436, trip_id: TRIP00001436, event_type: Delivery, facility_id: FAC00025, scheduled_datetime: 2022-01-19 01:50:21.141981, actual_datetime: 2022-01-19 05:11:27.060728, detention_minutes: 169, on_time_flag: False, location_city: Kansas City, location_state: MO
event_id: EVT00002873, load_id: LOAD00001437, trip_id: TRIP00001437, event_type: Pickup, facility_id: FAC00009, scheduled_datetime: 2022-01-19 06:00:00.000000, actual_datetime: 2022-01-19 09:36:47.494064, detention_minutes: 124, on_time_flag: False, location_city: Chicago, location_state: IL
event_id: EVT00002874, load_id: LOAD00001437, trip_id: TRIP00001437, event_type: Delivery, facility_id: FAC00006, scheduled_datetime: 2022-01-19 21:24:47.494064, actual_datetime: 2022-01-19 21:42:25.069213, detention_minutes: 62, on_time_flag: True, location_city: Charlotte, location_state: NC
event_id: EVT00002875, load_id: LOAD00001438, trip_id: TRIP00001438, event_type: Pickup, facility_id: FAC00038, scheduled_datetime: 2022-01-19 06:00:00.000000, actual_datetime: 2022-01-19 09:22:33.661012, detention_minutes: 51, on_time_flag: False, location_city: Columbus, location_state: OH
event_id: EVT00002876, load_id: LOAD00001438, trip_id: TRIP00001438, event_type: Delivery, facility_id: FAC00043, scheduled_datetime: 2022-01-19 17:04:33.661012, actual_datetime: 2022-01-19 22:34:39.793261, detention_minutes: 5, on_time_flag: False, location_city: Philadelphia, location_state: PA
event_id: EVT00002877, load_id: LOAD00001439, trip_id: TRIP00001439, event_type: Pickup, facility_id: FAC00026, scheduled_datetime: 2022-01-19 15:00:00.000000, actual_datetime: 2022-01-19 14:57:02.195756, detention_minutes: 84, on_time_flag: True, location_city: Phoenix, location_state: AZ
event_id: EVT00002878, load_id: LOAD00001439, trip_id: TRIP00001439, event_type: Delivery, facility_id: FAC00036, scheduled_datetime: 2022-01-20 14:33:02.195756, actual_datetime: 2022-01-20 14:17:54.449188, detention_minutes: 177, on_time_flag: True, location_city: Kansas City, location_state: MO
event_id: EVT00002879, load_id: LOAD00001440, trip_id: TRIP00001440, event_type: Pickup, facility_id: FAC00004, scheduled_datetime: 2022-01-19 12:00:00.000000, actual_datetime: 2022-01-19 15:57:06.684557, detention_minutes: 12, on_time_flag: False, location_city: Chicago, location_state: IL
event_id: EVT00002880, load_id: LOAD00001440, trip_id: TRIP00001440, event_type: Delivery, facility_id: FAC00050, scheduled_datetime: 2022-01-20 03:03:06.684557, actual_datetime: 2022-01-20 07:31:28.298225, detention_minutes: 74, on_time_flag: False, location_city: Charlotte, location_state: NC
event_id: EVT00002881, load_id: LOAD00001441, trip_id: TRIP00001441, event_type: Pickup, facility_id: FAC00033, scheduled_datetime: 2022-01-19 13:00:00.000000, actual_datetime: 2022-01-19 15:41:05.010668, detention_minutes: 130, on_time_flag: False, location_city: Chicago, location_state: IL
event_id: EVT00002882, load_id: LOAD00001441, trip_id: TRIP00001441, event_type: Delivery, facility_id: FAC00009, scheduled_datetime: 2022-01-20 23:11:05.010668, actual_datetime: 2022-01-21 01:04:10.233697, detention_minutes: 106, on_time_flag: True, location_city: Portland, location_state: OR
event_id: EVT00002883, load_id: LOAD00001442, trip_id: TRIP00001442, event_type: Pickup, facility_id: FAC00034, scheduled_datetime: 2022-01-19 15:00:00.000000, actual_datetime: 2022-01-19 17:41:40.558534, detention_minutes: 73, on_time_flag: False, location_city: Columbus, location_state: OH
event_id: EVT00002884, load_id: LOAD00001442, trip_id: TRIP00001442, event_type: Delivery, facility_id: FAC00037, scheduled_datetime: 2022-01-20 08:11:40.558534, actual_datetime: 2022-01-20 06:03:27.858440, detention_minutes: 208, on_time_flag: False, location_city: Minneapolis, location_state: MN
event_id: EVT00002885, load_id: LOAD00001443, trip_id: TRIP00001443, event_type: Pickup, facility_id: FAC00050, scheduled_datetime: 2022-01-19 06:00:00.000000, actual_datetime: 2022-01-19 06:24:08.291116, detention_minutes: 116, on_time_flag: True, location_city: Philadelphia, location_state: PA
event_id: EVT00002886, load_id: LOAD00001443, trip_id: TRIP00001443, event_type: Delivery, facility_id: FAC00029, scheduled_datetime: 2022-01-21 11:54:08.291116, actual_datetime: 2022-01-21 16:55:55.295368, detention_minutes: 112, on_time_flag: False, location_city: Seattle, location_state: WA
event_id: EVT00002887, load_id: LOAD00001444, trip_id: TRIP00001444, event_type: Pickup, facility_id: FAC00011, scheduled_datetime: 2022-01-19 11:00:00.000000, actual_datetime: 2022-01-19 10:32:29.449802, detention_minutes: 1, on_time_flag: True, location_city: Charlotte, location_state: NC
event_id: EVT00002888, load_id: LOAD00001444, trip_id: TRIP00001444, event_type: Delivery, facility_id: FAC00009, scheduled_datetime: 2022-01-20 16:38:29.449802, actual_datetime: 2022-01-20 21:06:32.807609, detention_minutes: 54, on_time_flag: False, location_city: Denver, location_state: CO
event_id: EVT00002889, load_id: LOAD00001445, trip_id: TRIP00001445, event_type: Pickup, facility_id: FAC00020, scheduled_datetime: 2022-01-19 06:00:00.000000, actual_datetime: 2022-01-19 06:16:57.348030, detention_minutes: 117, on_time_flag: True, location_city: Chicago, location_state: IL
event_id: EVT00002890, load_id: LOAD00001445, trip_id: TRIP00001445, event_type: Delivery, facility_id: FAC00035, scheduled_datetime: 2022-01-20 19:46:57.348030, actual_datetime: 2022-01-20 18:32:20.322535, detention_minutes: 120, on_time_flag: True, location_city: Los Angeles, location_state: CA
event_id: EVT00002891, load_id: LOAD00001446, trip_id: TRIP00001446, event_type: Pickup, facility_id: FAC00028, scheduled_datetime: 2022-01-19 18:00:00.000000, actual_datetime: 2022-01-19 18:21:58.243545, detention_minutes: 7, on_time_flag: True, location_city: Phoenix, location_state: AZ
event_id: EVT00002892, load_id: LOAD00001446, trip_id: TRIP00001446, event_type: Delivery, facility_id: FAC00016, scheduled_datetime: 2022-01-21 15:33:58.243545, actual_datetime: 2022-01-21 21:14:15.707169, detention_minutes: 224, on_time_flag: False, location_city: Philadelphia, location_state: PA
event_id: EVT00002893, load_id: LOAD00001447, trip_id: TRIP00001447, event_type: Pickup, facility_id: FAC00003, scheduled_datetime: 2022-01-19 18:00:00.000000, actual_datetime: 2022-01-19 19:55:15.550467, detention_minutes: 152, on_time_flag: True, location_city: Detroit, location_state: MI
event_id: EVT00002894, load_id: LOAD00001447, trip_id: TRIP00001447, event_type: Delivery, facility_id: FAC00010, scheduled_datetime: 2022-01-20 21:07:15.550467, actual_datetime: 2022-01-20 22:51:42.253565, detention_minutes: 35, on_time_flag: True, location_city: Houston, location_state: TX
event_id: EVT00002895, load_id: LOAD00001448, trip_id: TRIP00001448, event_type: Pickup, facility_id: FAC00036, scheduled_datetime: 2022-01-19 14:00:00.000000, actual_datetime: 2022-01-19 12:57:16.989738, detention_minutes: 171, on_time_flag: True, location_city: Phoenix, location_state: AZ
event_id: EVT00002896, load_id: LOAD00001448, trip_id: TRIP00001448, event_type: Delivery, facility_id: FAC00004, scheduled_datetime: 2022-01-19 23:57:16.989738, actual_datetime: 2022-01-20 05:55:03.503254, detention_minutes: 209, on_time_flag: False, location_city: Denver, location_state: CO
event_id: EVT00002897, load_id: LOAD00001449, trip_id: TRIP00001449, event_type: Pickup, facility_id: FAC00018, scheduled_datetime: 2022-01-19 09:00:00.000000, actual_datetime: 2022-01-19 11:13:35.557963, detention_minutes: 166, on_time_flag: False, location_city: Houston, location_state: TX
event_id: EVT00002898, load_id: LOAD00001449, trip_id: TRIP00001449, event_type: Delivery, facility_id: FAC00028, scheduled_datetime: 2022-01-21 01:13:35.557963, actual_datetime: 2022-01-21 04:56:42.294735, detention_minutes: 8, on_time_flag: False, location_city: Seattle, location_state: WA
event_id: EVT00002899, load_id: LOAD00001450, trip_id: TRIP00001450, event_type: Pickup, facility_id: FAC00015, scheduled_datetime: 2022-01-19 07:00:00.000000, actual_datetime: 2022-01-19 10:18:27.263998, detention_minutes: 16, on_time_flag: False, location_city: Miami, location_state: FL
event_id: EVT00002900, load_id: LOAD00001450, trip_id: TRIP00001450, event_type: Delivery, facility_id: FAC00025, scheduled_datetime: 2022-01-21 16:36:27.263998, actual_datetime: 2022-01-21 17:27:27.649033, detention_minutes: 71, on_time_flag: True, location_city: Seattle, location_state: WA
event_id: EVT00002901, load_id: LOAD00001451, trip_id: TRIP00001451, event_type: Pickup, facility_id: FAC00023, scheduled_datetime: 2022-01-19 07:00:00.000000, actual_datetime: 2022-01-19 08:22:16.289327, detention_minutes: 134, on_time_flag: True, location_city: Columbus, location_state: OH
event_id: EVT00002902, load_id: LOAD00001451, trip_id: TRIP00001451, event_type: Delivery, facility_id: FAC00036, scheduled_datetime: 2022-01-20 21:58:16.289327, actual_datetime: 2022-01-21 02:27:13.837144, detention_minutes: 234, on_time_flag: False, location_city: Los Angeles, location_state: CA
event_id: EVT00002903, load_id: LOAD00001452, trip_id: TRIP00001452, event_type: Pickup, facility_id: FAC00036, scheduled_datetime: 2022-01-19 10:00:00.000000, actual_datetime: 2022-01-19 10:39:53.088299, detention_minutes: 71, on_time_flag: True, location_city: Memphis, location_state: TN
event_id: EVT00002904, load_id: LOAD00001452, trip_id: TRIP00001452, event_type: Delivery, facility_id: FAC00030, scheduled_datetime: 2022-01-20 02:03:53.088299, actual_datetime: 2022-01-20 01:50:54.185742, detention_minutes: 59, on_time_flag: True, location_city: Minneapolis, location_state: MN
event_id: EVT00002905, load_id: LOAD00001453, trip_id: TRIP00001453, event_type: Pickup, facility_id: FAC00022, scheduled_datetime: 2022-01-19 15:00:00.000000, actual_datetime: 2022-01-19 17:33:05.421741, detention_minutes: 0, on_time_flag: False, location_city: Kansas City, location_state: MO
event_id: EVT00002906, load_id: LOAD00001453, trip_id: TRIP00001453, event_type: Delivery, facility_id: FAC00007, scheduled_datetime: 2022-01-20 02:27:05.421741, actual_datetime: 2022-01-20 06:12:57.313491, detention_minutes: 45, on_time_flag: False, location_city: Indianapolis, location_state: IN
event_id: EVT00002907, load_id: LOAD00001454, trip_id: TRIP00001454, event_type: Pickup, facility_id: FAC00024, scheduled_datetime: 2022-01-19 07:00:00.000000, actual_datetime: 2022-01-19 08:21:17.064633, detention_minutes: 173, on_time_flag: True, location_city: Memphis, location_state: TN
event_id: EVT00002908, load_id: LOAD00001454, trip_id: TRIP00001454, event_type: Delivery, facility_id: FAC00017, scheduled_datetime: 2022-01-19 20:45:17.064633, actual_datetime: 2022-01-19 18:52:35.341924, detention_minutes: 0, on_time_flag: True, location_city: Minneapolis, location_state: MN
event_id: EVT00002909, load_id: LOAD00001455, trip_id: TRIP00001455, event_type: Pickup, facility_id: FAC00018, scheduled_datetime: 2022-01-19 08:00:00.000000, actual_datetime: 2022-01-19 09:02:52.669511, detention_minutes: 41, on_time_flag: True, location_city: Chicago, location_state: IL
event_id: EVT00002910, load_id: LOAD00001455, trip_id: TRIP00001455, event_type: Delivery, facility_id: FAC00030, scheduled_datetime: 2022-01-20 19:56:52.669511, actual_datetime: 2022-01-21 00:39:39.350167, detention_minutes: 223, on_time_flag: False, location_city: Las Vegas, location_state: NV
event_id: EVT00002911, load_id: LOAD00001456, trip_id: TRIP00001456, event_type: Pickup, facility_id: FAC00044, scheduled_datetime: 2022-01-19 18:00:00.000000, actual_datetime: 2022-01-19 21:24:49.784031, detention_minutes: 8, on_time_flag: False, location_city: New York, location_state: NY
event_id: EVT00002912, load_id: LOAD00001456, trip_id: TRIP00001456, event_type: Delivery, facility_id: FAC00008, scheduled_datetime: 2022-01-19 22:54:49.784031, actual_datetime: 2022-01-19 23:47:57.665022, detention_minutes: 121, on_time_flag: True, location_city: Philadelphia, location_state: PA
event_id: EVT00002913, load_id: LOAD00001457, trip_id: TRIP00001457, event_type: Pickup, facility_id: FAC00034, scheduled_datetime: 2022-01-19 10:00:00.000000, actual_datetime: 2022-01-19 08:29:19.486340, detention_minutes: 12, on_time_flag: True, location_city: Phoenix, location_state: AZ
