fuel_purchase_id: FUEL00000001, trip_id: TRIP00051284, truck_id: TRK00045, driver_id: DRV00102, purchase_date: 2023-10-22 05:00:00, location_city: Columbus, location_state: MN, gallons: 131.6, price_per_gallon: 3.399, total_cost: 447.31, fuel_card_number: FC567161
fuel_purchase_id: FUEL00002756, trip_id: TRIP00074222, truck_id: TRK00090, driver_id: DRV00050, purchase_date: 2024-08-12 14:00:00, location_city: Kansas City, location_state: NE, gallons: 155.7, price_per_gallon: 3.345, total_cost: 520.82, fuel_card_number: FC976253
fuel_purchase_id: FUEL00002757, trip_id: TRIP00023453, truck_id: TRK00024, driver_id: DRV00091, purchase_date: 2022-10-28 04:00:00, location_city: Miami, location_state: TN, gallons: 134.2, price_per_gallon: 4.087, total_cost: 548.48, fuel_card_number: FC148587
fuel_purchase_id: FUEL00002758, trip_id: TRIP00053346, truck_id: TRK00044, driver_id: DRV00029, purchase_date: 2023-11-18 07:00:00, location_city: Atlanta, location_state: NY, gallons: 187.5, price_per_gallon: 4.027, total_cost: 755.06, fuel_card_number: FC178961
fuel_purchase_id: FUEL00002759, trip_id: TRIP00070086, truck_id: TRK00053, driver_id: DRV00142, purchase_date: 2024-06-20 00:00:00, location_city: Omaha, location_state: CO, gallons: 65.2, price_per_gallon: 3.158, total_cost: 205.9, fuel_card_number: FC203077
fuel_purchase_id: FUEL00002760, trip_id: TRIP00056948, truck_id: TRK00024, driver_id: DRV00061, purchase_date: 2024-01-03 07:00:00, location_city: Atlanta, location_state: PA, gallons: 112.9, price_per_gallon: 3.456, total_cost: 390.18, fuel_card_number: FC435674
fuel_purchase_id: FUEL00002761, trip_id: TRIP00034007, truck_id: TRK00020, driver_id: DRV00126, purchase_date: 2023-03-13 00:00:00, location_city: Miami, location_state: WI, gallons: 94.6, price_per_gallon: 3.838, total_cost: 363.07, fuel_card_number: FC529436
fuel_purchase_id: FUEL00002762, trip_id: TRIP00038514, truck_id: TRK00059, driver_id: DRV00056, purchase_date: 2023-05-09 01:00:00, location_city: Denver, location_state: CA, gallons: 128.6, price_per_gallon: 3.926, total_cost: 504.88, fuel_card_number: FC997594
fuel_purchase_id: FUEL00002763, trip_id: TRIP00015366, truck_id: TRK00064, driver_id: DRV00047, purchase_date: 2022-07-18 02:00:00, location_city: Salt Lake City, location_state: CO, gallons: 113.8, price_per_gallon: 4.807, total_cost: 547.04, fuel_card_number: FC992305
fuel_purchase_id: FUEL00002764, trip_id: TRIP00013123, truck_id: TRK00074, driver_id: DRV00071, purchase_date: 2022-06-18 18:00:00, location_city: Oklahoma City, location_state: MO, gallons: 61.0, price_per_gallon: 4.39, total_cost: 267.79, fuel_card_number: FC390357
fuel_purchase_id: FUEL00002765, trip_id: TRIP00012342, truck_id: TRK00026, driver_id: DRV00024, purchase_date: 2022-06-08 14:00:00, location_city: Memphis, location_state: CA, gallons: 144.8, price_per_gallon: 3.894, total_cost: 563.85, fuel_card_number: FC817778
fuel_purchase_id: FUEL00002766, trip_id: TRIP00059000, truck_id: TRK00091, driver_id: DRV00102, purchase_date: 2024-01-30 07:00:00, location_city: New York, location_state: CO, gallons: 165.4, price_per_gallon: 3.177, total_cost: 525.48, fuel_card_number: FC821345
fuel_purchase_id: FUEL00002767, trip_id: TRIP00056752, truck_id: TRK00008, driver_id: DRV00125, purchase_date: 2024-01-01 14:00:00, location_city: Detroit, location_state: TX, gallons: 121.4, price_per_gallon: 4.117, total_cost: 499.8, fuel_card_number: FC668661
fuel_purchase_id: FUEL00002768, trip_id: TRIP00018138, truck_id: TRK00107, driver_id: DRV00050, purchase_date: 2022-08-19 04:00:00, location_city: Seattle, location_state: UT, gallons: 120.8, price_per_gallon: 3.66, total_cost: 442.13, fuel_card_number: FC742063
fuel_purchase_id: FUEL00002769, trip_id: TRIP00048031, truck_id: TRK00036, driver_id: DRV00059, purchase_date: 2023-09-11 03:00:00, location_city: New York, location_state: MO, gallons: 141.0, price_per_gallon: 3.616, total_cost: 509.86, fuel_card_number: FC698720
fuel_purchase_id: FUEL00002770, trip_id: TRIP00060101, truck_id: TRK00039, driver_id: DRV00012, purchase_date: 2024-02-13 02:00:00, location_city: Seattle, location_state: TN, gallons: 187.0, price_per_gallon: 4.12, total_cost: 770.44, fuel_card_number: FC921157
fuel_purchase_id: FUEL00002771, trip_id: TRIP00030284, truck_id: TRK00019, driver_id: DRV00149, purchase_date: 2023-01-24 20:00:00, location_city: Nashville, location_state: WA, gallons: 56.7, price_per_gallon: 4.441, total_cost: 251.8, fuel_card_number: FC472574
fuel_purchase_id: FUEL00002772, trip_id: TRIP00055940, truck_id: TRK00112, driver_id: DRV00125, purchase_date: 2023-12-22 14:00:00, location_city: Milwaukee, location_state: FL, gallons: 63.4, price_per_gallon: 3.335, total_cost: 211.44, fuel_card_number: FC129294
fuel_purchase_id: FUEL00002773, trip_id: TRIP00020793, truck_id: TRK00064, driver_id: DRV00060, purchase_date: 2022-09-23 03:00:00, location_city: Chicago, location_state: MN, gallons: 77.9, price_per_gallon: 3.562, total_cost: 277.48, fuel_card_number: FC666245
fuel_purchase_id: FUEL00002774, trip_id: TRIP00016857, truck_id: TRK00045, driver_id: DRV00044, purchase_date: 2022-08-06 14:00:00, location_city: Indianapolis, location_state: NY, gallons: 67.3, price_per_gallon: 4.171, total_cost: 280.71, fuel_card_number: FC282304
fuel_purchase_id: FUEL00002775, trip_id: TRIP00026247, truck_id: TRK00072, driver_id: DRV00018, purchase_date: 2022-12-03 09:00:00, location_city: Charlotte, location_state: MI, gallons: 117.2, price_per_gallon: 4.418, total_cost: 517.79, fuel_card_number: FC976549
fuel_purchase_id: FUEL00002776, trip_id: TRIP00040781, truck_id: TRK00048, driver_id: DRV00066, purchase_date: 2023-06-10 04:00:00, location_city: Portland, location_state: NV, gallons: 100.1, price_per_gallon: 3.529, total_cost: 353.25, fuel_card_number: FC550159
fuel_purchase_id: FUEL00002777, trip_id: TRIP00066526, truck_id: TRK00011, driver_id: DRV00112, purchase_date: 2024-05-05 01:00:00, location_city: Los Angeles, location_state: TN, gallons: 58.4, price_per_gallon: 3.947, total_cost: 230.5, fuel_card_number: FC976406
fuel_purchase_id: FUEL00002778, trip_id: TRIP00025330, truck_id: TRK00069, driver_id: DRV00128, purchase_date: 2022-11-19 17:00:00, location_city: Houston, location_state: PA, gallons: 54.1, price_per_gallon: 4.187, total_cost: 226.52, fuel_card_number: FC908131
fuel_purchase_id: FUEL00002779, trip_id: TRIP00078551, truck_id: TRK00006, driver_id: DRV00023, purchase_date: 2024-10-06 06:00:00, location_city: Detroit, location_state: TN, gallons: 180.8, price_per_gallon: 4.129, total_cost: 746.52, fuel_card_number: FC877167
fuel_purchase_id: FUEL00002780, trip_id: TRIP00009754, truck_id: TRK00006, driver_id: DRV00055, purchase_date: 2022-05-07 03:00:00, location_city: Nashville, location_state: NC, gallons: 148.8, price_per_gallon: 3.461, total_cost: 515.0, fuel_card_number: FC615318
fuel_purchase_id: FUEL00002781, trip_id: TRIP00012900, truck_id: TRK00033, driver_id: DRV00139, purchase_date: 2022-06-17 22:00:00, location_city: New York, location_state: MO, gallons: 129.1, price_per_gallon: 4.495, total_cost: 580.3, fuel_card_number: FC644847
fuel_purchase_id: FUEL00002782, trip_id: TRIP00080966, truck_id: TRK00051, driver_id: DRV00145, purchase_date: 2024-11-04 03:00:00, location_city: Philadelphia, location_state: TN, gallons: 156.4, price_per_gallon: 3.46, total_cost: 541.14, fuel_card_number: FC532906
fuel_purchase_id: FUEL00002783, trip_id: TRIP00032398, truck_id: TRK00110, driver_id: DRV00060, purchase_date: 2023-02-18 18:00:00, location_city: Detroit, location_state: CO, gallons: 186.7, price_per_gallon: 3.935, total_cost: 734.66, fuel_card_number: FC833764
fuel_purchase_id: FUEL00002784, trip_id: TRIP00006870, truck_id: TRK00071, driver_id: DRV00092, purchase_date: 2022-03-31 18:00:00, location_city: Las Vegas, location_state: TN, gallons: 150.3, price_per_gallon: 4.5, total_cost: 676.35, fuel_card_number: FC364703
fuel_purchase_id: FUEL00002785, trip_id: TRIP00033667, truck_id: TRK00098, driver_id: DRV00058, purchase_date: 2023-03-09 17:00:00, location_city: Nashville, location_state: MI, gallons: 149.0, price_per_gallon: 4.13, total_cost: 615.37, fuel_card_number: FC670350
fuel_purchase_id: FUEL00002786, trip_id: TRIP00021506, truck_id: TRK00044, driver_id: DRV00023, purchase_date: 2022-10-02 23:00:00, location_city: Miami, location_state: IN, gallons: 116.0, price_per_gallon: 4.039, total_cost: 468.52, fuel_card_number: FC567241
fuel_purchase_id: FUEL00002787, trip_id: TRIP00018248, truck_id: TRK00080, driver_id: DRV00020, purchase_date: 2022-08-21 17:00:00, location_city: Chicago, location_state: FL, gallons: 100.4, price_per_gallon: 4.879, total_cost: 489.85, fuel_card_number: FC790878
fuel_purchase_id: FUEL00002788, trip_id: TRIP00034072, truck_id: TRK00019, driver_id: DRV00120, purchase_date: 2023-03-12 20:00:00, location_city: Houston, location_state: NE, gallons: 186.1, price_per_gallon: 3.829, total_cost: 712.58, fuel_card_number: FC889566
fuel_purchase_id: FUEL00002789, trip_id: TRIP00009829, truck_id: TRK00052, driver_id: DRV00134, purchase_date: 2022-05-07 01:00:00, location_city: Kansas City, location_state: IL, gallons: 104.1, price_per_gallon: 3.493, total_cost: 363.62, fuel_card_number: FC725410
fuel_purchase_id: FUEL00002790, trip_id: TRIP00068691, truck_id: TRK00091, driver_id: DRV00051, purchase_date: 2024-06-03 13:00:00, location_city: Portland, location_state: MO, gallons: 131.6, price_per_gallon: 4.102, total_cost: 539.82, fuel_card_number: FC691030
fuel_purchase_id: FUEL00002791, trip_id: TRIP00058976, truck_id: TRK00053, driver_id: DRV00117, purchase_date: 2024-01-31 09:00:00, location_city: Salt Lake City, location_state: TX, gallons: 98.9, price_per_gallon: 3.369, total_cost: 333.19, fuel_card_number: FC729401
fuel_purchase_id: FUEL00002792, trip_id: TRIP00016628, truck_id: TRK00061, driver_id: DRV00126, purchase_date: 2022-08-02 09:00:00, location_city: Chicago, location_state: GA, gallons: 89.8, price_per_gallon: 4.565, total_cost: 409.94, fuel_card_number: FC817217
fuel_purchase_id: FUEL00002793, trip_id: TRIP00050257, truck_id: TRK00002, driver_id: DRV00011, purchase_date: 2023-10-10 02:00:00, location_city: Chicago, location_state: WA, gallons: 94.3, price_per_gallon: 3.717, total_cost: 350.51, fuel_card_number: FC818951
fuel_purchase_id: FUEL00002794, trip_id: TRIP00083225, truck_id: TRK00012, driver_id: DRV00025, purchase_date: 2024-12-03 05:00:00, location_city: Los Angeles, location_state: AZ, gallons: 85.8, price_per_gallon: 3.887, total_cost: 333.5, fuel_card_number: FC484302
fuel_purchase_id: FUEL00002795, trip_id: TRIP00025868, truck_id: TRK00007, driver_id: DRV00122, purchase_date: 2022-11-27 11:00:00, location_city: Kansas City, location_state: CO, gallons: 194.4, price_per_gallon: 4.63, total_cost: 900.07, fuel_card_number: FC939044
fuel_purchase_id: FUEL00002796, trip_id: TRIP00065113, truck_id: TRK00114, driver_id: DRV00047, purchase_date: 2024-04-18 13:00:00, location_city: Phoenix, location_state: CO, gallons: 128.7, price_per_gallon: 3.831, total_cost: 493.05, fuel_card_number: FC355139
fuel_purchase_id: FUEL00002797, trip_id: TRIP00076143, truck_id: TRK00093, driver_id: DRV00098, purchase_date: 2024-09-04 17:00:00, location_city: Miami, location_state: MI, gallons: 137.5, price_per_gallon: 3.363, total_cost: 462.41, fuel_card_number: FC432982
fuel_purchase_id: FUEL00002798, trip_id: TRIP00061852, truck_id: TRK00063, driver_id: DRV00050, purchase_date: 2024-03-06 14:00:00, location_city: Los Angeles, location_state: UT, gallons: 62.3, price_per_gallon: 3.787, total_cost: 235.93, fuel_card_number: FC524945
fuel_purchase_id: FUEL00002799, trip_id: TRIP00000851, truck_id: TRK00072, driver_id: DRV00127, purchase_date: 2022-01-12 10:00:00, location_city: Denver, location_state: NE, gallons: 153.2, price_per_gallon: 3.562, total_cost: 545.7, fuel_card_number: FC375385
fuel_purchase_id: FUEL00002800, trip_id: TRIP00084349, truck_id: TRK00009, driver_id: DRV00064, purchase_date: 2024-12-18 05:00:00, location_city: Seattle, location_state: IN, gallons: 94.8, price_per_gallon: 3.157, total_cost: 299.28, fuel_card_number: FC435580
fuel_purchase_id: FUEL00002801, trip_id: TRIP00002026, truck_id: TRK00074, driver_id: DRV00044, purchase_date: 2022-01-27 14:00:00, location_city: Memphis, location_state: NY, gallons: 136.6, price_per_gallon: 3.568, total_cost: 487.39, fuel_card_number: FC135906
fuel_purchase_id: FUEL00002802, trip_id: TRIP00049090, truck_id: TRK00007, driver_id: DRV00014, purchase_date: 2023-09-25 20:00:00, location_city: Portland, location_state: NC, gallons: 145.1, price_per_gallon: 4.088, total_cost: 593.17, fuel_card_number: FC764456
fuel_purchase_id: FUEL00002803, trip_id: TRIP00007900, truck_id: TRK00089, driver_id: DRV00044, purchase_date: 2022-04-14 23:00:00, location_city: Indianapolis, location_state: OH, gallons: 137.7, price_per_gallon: 4.677, total_cost: 644.02, fuel_card_number: FC957732
fuel_purchase_id: FUEL00002804, trip_id: TRIP00063693, truck_id: TRK00025, driver_id: DRV00119, purchase_date: 2024-03-31 11:00:00, location_city: Los Angeles, location_state: PA, gallons: 138.9, price_per_gallon: 3.343, total_cost: 464.34, fuel_card_number: FC175439
fuel_purchase_id: FUEL00002805, trip_id: TRIP00004103, truck_id: TRK00012, driver_id: nan, purchase_date: 2022-02-22 08:00:00, location_city: Portland, location_state: FL, gallons: 136.0, price_per_gallon: 4.896, total_cost: 665.86, fuel_card_number: FC833153
fuel_purchase_id: FUEL00002806, trip_id: TRIP00042735, truck_id: TRK00016, driver_id: DRV00026, purchase_date: 2023-07-05 04:00:00, location_city: Phoenix, location_state: MI, gallons: 111.5, price_per_gallon: 3.401, total_cost: 379.21, fuel_card_number: FC193978
fuel_purchase_id: FUEL00002807, trip_id: TRIP00019382, truck_id: TRK00111, driver_id: DRV00014, purchase_date: 2022-09-05 12:00:00, location_city: Atlanta, location_state: WI, gallons: 161.3, price_per_gallon: 4.121, total_cost: 664.72, fuel_card_number: FC721469
fuel_purchase_id: FUEL00002808, trip_id: TRIP00039728, truck_id: TRK00065, driver_id: DRV00123, purchase_date: 2023-05-25 02:00:00, location_city: Philadelphia, location_state: TX, gallons: 99.5, price_per_gallon: 4.137, total_cost: 411.63, fuel_card_number: FC990257
fuel_purchase_id: FUEL00002809, trip_id: TRIP00082948, truck_id: TRK00113, driver_id: DRV00047, purchase_date: 2024-11-29 23:00:00, location_city: Philadelphia, location_state: GA, gallons: 160.8, price_per_gallon: 3.988, total_cost: 641.27, fuel_card_number: FC250715
fuel_purchase_id: FUEL00002810, trip_id: TRIP00001212, truck_id: TRK00063, driver_id: DRV00138, purchase_date: 2022-01-18 07:00:00, location_city: Memphis, location_state: TX, gallons: 77.7, price_per_gallon: 3.868, total_cost: 300.54, fuel_card_number: FC951276
fuel_purchase_id: FUEL00002811, trip_id: TRIP00046475, truck_id: TRK00098, driver_id: DRV00142, purchase_date: 2023-08-22 22:00:00, location_city: Philadelphia, location_state: NE, gallons: 93.5, price_per_gallon: 4.332, total_cost: 405.04, fuel_card_number: FC829962
fuel_purchase_id: FUEL00002812, trip_id: TRIP00006044, truck_id: TRK00054, driver_id: DRV00030, purchase_date: 2022-03-20 17:00:00, location_city: Minneapolis, location_state: OH, gallons: 166.9, price_per_gallon: 3.702, total_cost: 617.86, fuel_card_number: FC397721
fuel_purchase_id: FUEL00002813, trip_id: TRIP00060273, truck_id: TRK00113, driver_id: DRV00119, purchase_date: 2024-02-17 17:00:00, location_city: Dallas, location_state: NC, gallons: 173.8, price_per_gallon: 4.141, total_cost: 719.71, fuel_card_number: FC923152
fuel_purchase_id: FUEL00002814, trip_id: TRIP00081282, truck_id: TRK00061, driver_id: DRV00029, purchase_date: 2024-11-10 18:00:00, location_city: Miami, location_state: AZ, gallons: 94.3, price_per_gallon: 3.305, total_cost: 311.66, fuel_card_number: FC926597
fuel_purchase_id: FUEL00002815, trip_id: TRIP00000714, truck_id: TRK00085, driver_id: nan, purchase_date: 2022-01-12 00:00:00, location_city: Miami, location_state: GA, gallons: 197.7, price_per_gallon: 3.496, total_cost: 691.16, fuel_card_number: FC633030
fuel_purchase_id: FUEL00002816, trip_id: TRIP00061026, truck_id: TRK00052, driver_id: DRV00120, purchase_date: 2024-02-27 15:00:00, location_city: Minneapolis, location_state: WI, gallons: 52.4, price_per_gallon: 3.2, total_cost: 167.68, fuel_card_number: FC960339
fuel_purchase_id: FUEL00002817, trip_id: TRIP00046193, truck_id: TRK00053, driver_id: DRV00030, purchase_date: 2023-08-18 10:00:00, location_city: Miami, location_state: MI, gallons: 119.0, price_per_gallon: 3.666, total_cost: 436.25, fuel_card_number: FC859368
fuel_purchase_id: FUEL00002818, trip_id: TRIP00034313, truck_id: TRK00018, driver_id: DRV00108, purchase_date: 2023-03-15 14:00:00, location_city: Nashville, location_state: MN, gallons: 61.5, price_per_gallon: 3.636, total_cost: 223.61, fuel_card_number: FC633783
fuel_purchase_id: FUEL00002819, trip_id: TRIP00022625, truck_id: TRK00054, driver_id: DRV00147, purchase_date: 2022-10-17 01:00:00, location_city: Miami, location_state: OK, gallons: 95.7, price_per_gallon: 3.999, total_cost: 382.7, fuel_card_number: FC498683
fuel_purchase_id: FUEL00002820, trip_id: TRIP00070383, truck_id: TRK00001, driver_id: DRV00024, purchase_date: 2024-06-23 06:00:00, location_city: Omaha, location_state: MN, gallons: 51.0, price_per_gallon: 4.013, total_cost: 204.66, fuel_card_number: FC124421
fuel_purchase_id: FUEL00002821, trip_id: TRIP00029932, truck_id: TRK00060, driver_id: DRV00083, purchase_date: 2023-01-20 09:00:00, location_city: Houston, location_state: NC, gallons: 104.7, price_per_gallon: 4.006, total_cost: 419.43, fuel_card_number: FC492969
fuel_purchase_id: FUEL00002822, trip_id: TRIP00065140, truck_id: TRK00080, driver_id: DRV00013, purchase_date: 2024-04-17 14:00:00, location_city: Seattle, location_state: WI, gallons: 50.7, price_per_gallon: 3.162, total_cost: 160.31, fuel_card_number: FC856025
fuel_purchase_id: FUEL00002823, trip_id: TRIP00049590, truck_id: TRK00059, driver_id: DRV00103, purchase_date: 2023-09-29 22:00:00, location_city: Chicago, location_state: IN, gallons: 178.6, price_per_gallon: 3.362, total_cost: 600.45, fuel_card_number: FC334304
