trip_id: TRIP00000001, load_id: LOAD00000001, driver_id: DRV00117, truck_id: TRK00035, trailer_id: TRL00167, dispatch_date: 2022-01-01, actual_distance_miles: 1314, actual_duration_hours: 26.2, fuel_gallons_used: 183.8, average_mpg: 7.15, idle_time_hours: 3.5, trip_status: Completed
trip_id: TRIP00002196, load_id: LOAD00002196, driver_id: DRV00024, truck_id: TRK00067, trailer_id: TRL00131, dispatch_date: 2022-01-28, actual_distance_miles: 1119, actual_duration_hours: 18.0, fuel_gallons_used: 183.7, average_mpg: 6.09, idle_time_hours: 11.7, trip_status: Completed
trip_id: TRIP00002197, load_id: LOAD00002197, driver_id: DRV00054, truck_id: TRK00079, trailer_id: TRL00044, dispatch_date: 2022-01-28, actual_distance_miles: 1321, actual_duration_hours: 22.4, fuel_gallons_used: 229.3, average_mpg: 5.76, idle_time_hours: 6.3, trip_status: Completed
trip_id: TRIP00002198, load_id: LOAD00002198, driver_id: DRV00082, truck_id: TRK00004, trailer_id: nan, dispatch_date: 2022-01-28, actual_distance_miles: 730, actual_duration_hours: 13.4, fuel_gallons_used: 103.7, average_mpg: 7.04, idle_time_hours: 6.1, trip_status: Completed
trip_id: TRIP00002199, load_id: LOAD00002199, driver_id: DRV00061, truck_id: TRK00013, trailer_id: TRL00179, dispatch_date: 2022-01-28, actual_distance_miles: 689, actual_duration_hours: 13.6, fuel_gallons_used: 113.7, average_mpg: 6.06, idle_time_hours: 3.1, trip_status: Completed
trip_id: TRIP00002200, load_id: LOAD00002200, driver_id: DRV00071, truck_id: TRK00115, trailer_id: TRL00131, dispatch_date: 2022-01-28, actual_distance_miles: 2152, actual_duration_hours: 37.4, fuel_gallons_used: 376.2, average_mpg: 5.72, idle_time_hours: 2.6, trip_status: Completed
trip_id: TRIP00002201, load_id: LOAD00002201, driver_id: DRV00013, truck_id: TRK00101, trailer_id: TRL00154, dispatch_date: 2022-01-28, actual_distance_miles: 756, actual_duration_hours: 12.5, fuel_gallons_used: 121.0, average_mpg: 6.25, idle_time_hours: 3.6, trip_status: Completed
trip_id: TRIP00002202, load_id: LOAD00002202, driver_id: DRV00111, truck_id: TRK00106, trailer_id: TRL00028, dispatch_date: 2022-01-28, actual_distance_miles: 728, actual_duration_hours: 14.0, fuel_gallons_used: 127.5, average_mpg: 5.71, idle_time_hours: 7.0, trip_status: Completed
trip_id: TRIP00002203, load_id: LOAD00002203, driver_id: DRV00145, truck_id: TRK00039, trailer_id: TRL00095, dispatch_date: 2022-01-28, actual_distance_miles: 97, actual_duration_hours: 1.6, fuel_gallons_used: 15.8, average_mpg: 6.12, idle_time_hours: 6.3, trip_status: Completed
trip_id: TRIP00002204, load_id: LOAD00002204, driver_id: DRV00133, truck_id: TRK00002, trailer_id: TRL00055, dispatch_date: 2022-01-28, actual_distance_miles: 2104, actual_duration_hours: 38.6, fuel_gallons_used: 367.2, average_mpg: 5.73, idle_time_hours: 6.6, trip_status: Completed
trip_id: TRIP00002205, load_id: LOAD00002205, driver_id: DRV00020, truck_id: TRK00073, trailer_id: TRL00114, dispatch_date: 2022-01-28, actual_distance_miles: 751, actual_duration_hours: 14.4, fuel_gallons_used: 101.1, average_mpg: 7.43, idle_time_hours: 2.7, trip_status: Completed
trip_id: TRIP00002206, load_id: LOAD00002206, driver_id: DRV00107, truck_id: TRK00011, trailer_id: TRL00174, dispatch_date: 2022-01-28, actual_distance_miles: 752, actual_duration_hours: 11.7, fuel_gallons_used: 128.8, average_mpg: 5.84, idle_time_hours: 9.3, trip_status: Completed
trip_id: TRIP00002207, load_id: LOAD00002207, driver_id: DRV00055, truck_id: TRK00086, trailer_id: TRL00087, dispatch_date: 2022-01-28, actual_distance_miles: 1224, actual_duration_hours: 21.7, fuel_gallons_used: 207.1, average_mpg: 5.91, idle_time_hours: 7.2, trip_status: Completed
trip_id: TRIP00002208, load_id: LOAD00002208, driver_id: DRV00147, truck_id: TRK00091, trailer_id: TRL00124, dispatch_date: 2022-01-28, actual_distance_miles: 800, actual_duration_hours: 12.4, fuel_gallons_used: 117.8, average_mpg: 6.79, idle_time_hours: 10.2, trip_status: Completed
trip_id: TRIP00002209, load_id: LOAD00002209, driver_id: DRV00018, truck_id: TRK00025, trailer_id: TRL00002, dispatch_date: 2022-01-28, actual_distance_miles: 1860, actual_duration_hours: 30.3, fuel_gallons_used: 279.3, average_mpg: 6.66, idle_time_hours: 7.4, trip_status: Completed
trip_id: TRIP00002210, load_id: LOAD00002210, driver_id: DRV00085, truck_id: TRK00105, trailer_id: TRL00086, dispatch_date: 2022-01-28, actual_distance_miles: 1845, actual_duration_hours: 34.9, fuel_gallons_used: 310.6, average_mpg: 5.94, idle_time_hours: 7.1, trip_status: Completed
trip_id: TRIP00002211, load_id: LOAD00002211, driver_id: DRV00071, truck_id: TRK00031, trailer_id: TRL00135, dispatch_date: 2022-01-28, actual_distance_miles: 2452, actual_duration_hours: 39.1, fuel_gallons_used: 357.4, average_mpg: 6.86, idle_time_hours: 11.8, trip_status: Completed
trip_id: TRIP00002212, load_id: LOAD00002212, driver_id: DRV00033, truck_id: TRK00057, trailer_id: TRL00051, dispatch_date: 2022-01-28, actual_distance_miles: 98, actual_duration_hours: 1.9, fuel_gallons_used: 16.9, average_mpg: 5.8, idle_time_hours: 3.9, trip_status: Completed
trip_id: TRIP00002213, load_id: LOAD00002213, driver_id: DRV00050, truck_id: TRK00071, trailer_id: TRL00034, dispatch_date: 2022-01-28, actual_distance_miles: 2284, actual_duration_hours: 38.8, fuel_gallons_used: 333.9, average_mpg: 6.84, idle_time_hours: 9.6, trip_status: Completed
trip_id: TRIP00002214, load_id: LOAD00002214, driver_id: DRV00105, truck_id: TRK00113, trailer_id: TRL00095, dispatch_date: 2022-01-28, actual_distance_miles: 1219, actual_duration_hours: 22.0, fuel_gallons_used: 172.9, average_mpg: 7.05, idle_time_hours: 5.5, trip_status: Completed
trip_id: TRIP00002215, load_id: LOAD00002215, driver_id: DRV00036, truck_id: TRK00045, trailer_id: TRL00155, dispatch_date: 2022-01-28, actual_distance_miles: 2010, actual_duration_hours: 33.6, fuel_gallons_used: 313.1, average_mpg: 6.42, idle_time_hours: 9.1, trip_status: Completed
trip_id: TRIP00002216, load_id: LOAD00002216, driver_id: DRV00132, truck_id: TRK00061, trailer_id: TRL00022, dispatch_date: 2022-01-28, actual_distance_miles: 97, actual_duration_hours: 1.5, fuel_gallons_used: 13.3, average_mpg: 7.27, idle_time_hours: 10.3, trip_status: Completed
trip_id: TRIP00002217, load_id: LOAD00002217, driver_id: DRV00060, truck_id: TRK00054, trailer_id: TRL00015, dispatch_date: 2022-01-28, actual_distance_miles: 92, actual_duration_hours: 1.7, fuel_gallons_used: 16.1, average_mpg: 5.73, idle_time_hours: 9.1, trip_status: Completed
trip_id: TRIP00002218, load_id: LOAD00002218, driver_id: DRV00047, truck_id: TRK00085, trailer_id: TRL00005, dispatch_date: 2022-01-28, actual_distance_miles: 812, actual_duration_hours: 15.6, fuel_gallons_used: 117.5, average_mpg: 6.91, idle_time_hours: 5.2, trip_status: Completed
trip_id: TRIP00002219, load_id: LOAD00002219, driver_id: DRV00071, truck_id: TRK00008, trailer_id: TRL00130, dispatch_date: 2022-01-28, actual_distance_miles: 2796, actual_duration_hours: 45.7, fuel_gallons_used: 478.8, average_mpg: 5.84, idle_time_hours: 7.3, trip_status: Completed
trip_id: TRIP00002220, load_id: LOAD00002220, driver_id: DRV00058, truck_id: TRK00067, trailer_id: TRL00168, dispatch_date: 2022-01-28, actual_distance_miles: 720, actual_duration_hours: 13.1, fuel_gallons_used: 98.2, average_mpg: 7.33, idle_time_hours: 6.9, trip_status: Completed
trip_id: TRIP00002221, load_id: LOAD00002221, driver_id: DRV00132, truck_id: TRK00020, trailer_id: TRL00114, dispatch_date: 2022-01-28, actual_distance_miles: 2389, actual_duration_hours: 38.2, fuel_gallons_used: 407.7, average_mpg: 5.86, idle_time_hours: 5.9, trip_status: Completed
trip_id: TRIP00002222, load_id: LOAD00002222, driver_id: DRV00145, truck_id: TRK00103, trailer_id: TRL00071, dispatch_date: 2022-01-29, actual_distance_miles: 762, actual_duration_hours: 12.6, fuel_gallons_used: 133.2, average_mpg: 5.72, idle_time_hours: 6.9, trip_status: Completed
trip_id: TRIP00002223, load_id: LOAD00002223, driver_id: DRV00142, truck_id: TRK00120, trailer_id: TRL00013, dispatch_date: 2022-01-29, actual_distance_miles: 2478, actual_duration_hours: 44.2, fuel_gallons_used: 378.9, average_mpg: 6.54, idle_time_hours: 3.8, trip_status: Completed
trip_id: TRIP00002224, load_id: LOAD00002224, driver_id: DRV00025, truck_id: TRK00083, trailer_id: TRL00091, dispatch_date: 2022-01-29, actual_distance_miles: 2231, actual_duration_hours: 42.0, fuel_gallons_used: 400.5, average_mpg: 5.57, idle_time_hours: 5.0, trip_status: Completed
trip_id: TRIP00002225, load_id: LOAD00002225, driver_id: DRV00147, truck_id: TRK00002, trailer_id: TRL00082, dispatch_date: 2022-01-29, actual_distance_miles: 1821, actual_duration_hours: 30.8, fuel_gallons_used: 328.1, average_mpg: 5.55, idle_time_hours: 8.2, trip_status: Completed
trip_id: TRIP00002226, load_id: LOAD00002226, driver_id: DRV00015, truck_id: TRK00093, trailer_id: TRL00154, dispatch_date: 2022-01-29, actual_distance_miles: 2343, actual_duration_hours: 37.9, fuel_gallons_used: 409.6, average_mpg: 5.72, idle_time_hours: 4.8, trip_status: Completed
trip_id: TRIP00002227, load_id: LOAD00002227, driver_id: DRV00023, truck_id: TRK00101, trailer_id: TRL00076, dispatch_date: 2022-01-29, actual_distance_miles: 2682, actual_duration_hours: 47.5, fuel_gallons_used: 464.0, average_mpg: 5.78, idle_time_hours: 11.5, trip_status: Completed
trip_id: TRIP00002228, load_id: LOAD00002228, driver_id: DRV00085, truck_id: TRK00006, trailer_id: TRL00046, dispatch_date: 2022-01-29, actual_distance_miles: 1735, actual_duration_hours: 32.2, fuel_gallons_used: 271.1, average_mpg: 6.4, idle_time_hours: 8.7, trip_status: Completed
trip_id: TRIP00002229, load_id: LOAD00002229, driver_id: DRV00025, truck_id: TRK00013, trailer_id: TRL00124, dispatch_date: 2022-01-29, actual_distance_miles: 1227, actual_duration_hours: 20.2, fuel_gallons_used: 178.9, average_mpg: 6.86, idle_time_hours: 7.9, trip_status: Completed
trip_id: TRIP00002230, load_id: LOAD00002230, driver_id: DRV00056, truck_id: TRK00040, trailer_id: TRL00043, dispatch_date: 2022-01-29, actual_distance_miles: 2469, actual_duration_hours: 38.2, fuel_gallons_used: 369.1, average_mpg: 6.69, idle_time_hours: 7.1, trip_status: Completed
trip_id: TRIP00002231, load_id: LOAD00002231, driver_id: DRV00014, truck_id: TRK00065, trailer_id: TRL00116, dispatch_date: 2022-01-29, actual_distance_miles: 557, actual_duration_hours: 9.5, fuel_gallons_used: 94.6, average_mpg: 5.89, idle_time_hours: 2.1, trip_status: Completed
trip_id: TRIP00002232, load_id: LOAD00002232, driver_id: DRV00083, truck_id: nan, trailer_id: TRL00034, dispatch_date: 2022-01-29, actual_distance_miles: 866, actual_duration_hours: 14.5, fuel_gallons_used: 139.2, average_mpg: 6.22, idle_time_hours: 10.7, trip_status: Completed
trip_id: TRIP00002233, load_id: LOAD00002233, driver_id: DRV00062, truck_id: TRK00014, trailer_id: TRL00099, dispatch_date: 2022-01-29, actual_distance_miles: 1469, actual_duration_hours: 24.3, fuel_gallons_used: 213.5, average_mpg: 6.88, idle_time_hours: 9.7, trip_status: Completed
trip_id: TRIP00002234, load_id: LOAD00002234, driver_id: DRV00138, truck_id: TRK00068, trailer_id: TRL00080, dispatch_date: 2022-01-29, actual_distance_miles: 1570, actual_duration_hours: 26.9, fuel_gallons_used: 215.7, average_mpg: 7.28, idle_time_hours: 3.6, trip_status: Completed
trip_id: TRIP00002235, load_id: LOAD00002235, driver_id: DRV00139, truck_id: TRK00016, trailer_id: TRL00166, dispatch_date: 2022-01-29, actual_distance_miles: 2550, actual_duration_hours: 44.8, fuel_gallons_used: 370.6, average_mpg: 6.88, idle_time_hours: 8.8, trip_status: Completed
trip_id: TRIP00002236, load_id: LOAD00002236, driver_id: DRV00142, truck_id: TRK00107, trailer_id: TRL00078, dispatch_date: 2022-01-29, actual_distance_miles: 1828, actual_duration_hours: 29.9, fuel_gallons_used: 327.0, average_mpg: 5.59, idle_time_hours: 6.1, trip_status: Completed
trip_id: TRIP00002237, load_id: LOAD00002237, driver_id: DRV00149, truck_id: TRK00115, trailer_id: TRL00165, dispatch_date: 2022-01-29, actual_distance_miles: 2379, actual_duration_hours: 46.1, fuel_gallons_used: 322.4, average_mpg: 7.38, idle_time_hours: 7.6, trip_status: Completed
trip_id: TRIP00002238, load_id: LOAD00002238, driver_id: DRV00058, truck_id: TRK00030, trailer_id: TRL00168, dispatch_date: 2022-01-29, actual_distance_miles: 3331, actual_duration_hours: 52.5, fuel_gallons_used: 541.6, average_mpg: 6.15, idle_time_hours: 5.3, trip_status: Completed
trip_id: TRIP00002239, load_id: LOAD00002239, driver_id: DRV00026, truck_id: TRK00071, trailer_id: TRL00027, dispatch_date: 2022-01-29, actual_distance_miles: 1266, actual_duration_hours: 20.5, fuel_gallons_used: 224.1, average_mpg: 5.65, idle_time_hours: 6.6, trip_status: Completed
trip_id: TRIP00002240, load_id: LOAD00002240, driver_id: DRV00003, truck_id: TRK00082, trailer_id: TRL00177, dispatch_date: 2022-01-29, actual_distance_miles: 3167, actual_duration_hours: 55.6, fuel_gallons_used: 444.8, average_mpg: 7.12, idle_time_hours: 4.1, trip_status: Completed
trip_id: TRIP00002241, load_id: LOAD00002241, driver_id: DRV00063, truck_id: TRK00101, trailer_id: TRL00128, dispatch_date: 2022-01-29, actual_distance_miles: 1997, actual_duration_hours: 37.4, fuel_gallons_used: 270.2, average_mpg: 7.39, idle_time_hours: 6.6, trip_status: Completed
trip_id: TRIP00002242, load_id: LOAD00002242, driver_id: DRV00006, truck_id: TRK00010, trailer_id: TRL00153, dispatch_date: 2022-01-29, actual_distance_miles: 615, actual_duration_hours: 10.2, fuel_gallons_used: 87.4, average_mpg: 7.04, idle_time_hours: 5.1, trip_status: Completed
trip_id: TRIP00002243, load_id: LOAD00002243, driver_id: DRV00011, truck_id: TRK00072, trailer_id: nan, dispatch_date: 2022-01-29, actual_distance_miles: 1943, actual_duration_hours: 37.0, fuel_gallons_used: 301.7, average_mpg: 6.44, idle_time_hours: 7.9, trip_status: Completed
trip_id: TRIP00002244, load_id: LOAD00002244, driver_id: DRV00034, truck_id: TRK00012, trailer_id: TRL00106, dispatch_date: 2022-01-29, actual_distance_miles: 2261, actual_duration_hours: 41.9, fuel_gallons_used: 322.5, average_mpg: 7.01, idle_time_hours: 2.2, trip_status: Completed
trip_id: TRIP00002245, load_id: LOAD00002245, driver_id: DRV00082, truck_id: TRK00116, trailer_id: TRL00163, dispatch_date: 2022-01-29, actual_distance_miles: 1767, actual_duration_hours: 27.8, fuel_gallons_used: 245.4, average_mpg: 7.2, idle_time_hours: 5.7, trip_status: Completed
trip_id: TRIP00002246, load_id: LOAD00002246, driver_id: DRV00145, truck_id: TRK00101, trailer_id: TRL00070, dispatch_date: 2022-01-29, actual_distance_miles: 685, actual_duration_hours: 13.3, fuel_gallons_used: 94.7, average_mpg: 7.23, idle_time_hours: 7.1, trip_status: Completed
trip_id: TRIP00002247, load_id: LOAD00002247, driver_id: DRV00113, truck_id: TRK00040, trailer_id: nan, dispatch_date: 2022-01-29, actual_distance_miles: 2452, actual_duration_hours: 46.7, fuel_gallons_used: 445.8, average_mpg: 5.5, idle_time_hours: 8.3, trip_status: Completed
trip_id: TRIP00002248, load_id: LOAD00002248, driver_id: DRV00077, truck_id: TRK00020, trailer_id: TRL00022, dispatch_date: 2022-01-29, actual_distance_miles: 2621, actual_duration_hours: 47.4, fuel_gallons_used: 400.8, average_mpg: 6.54, idle_time_hours: 2.5, trip_status: Completed
trip_id: TRIP00002249, load_id: LOAD00002249, driver_id: DRV00117, truck_id: TRK00068, trailer_id: TRL00106, dispatch_date: 2022-01-29, actual_distance_miles: 1344, actual_duration_hours: 25.3, fuel_gallons_used: 182.6, average_mpg: 7.36, idle_time_hours: 5.3, trip_status: Completed
trip_id: TRIP00002250, load_id: LOAD00002250, driver_id: DRV00058, truck_id: TRK00063, trailer_id: TRL00162, dispatch_date: 2022-01-29, actual_distance_miles: 2595, actual_duration_hours: 47.7, fuel_gallons_used: 355.5, average_mpg: 7.3, idle_time_hours: 7.5, trip_status: Completed
trip_id: TRIP00002251, load_id: LOAD00002251, driver_id: nan, truck_id: TRK00071, trailer_id: TRL00038, dispatch_date: 2022-01-29, actual_distance_miles: 1320, actual_duration_hours: 21.9, fuel_gallons_used: 223.4, average_mpg: 5.91, idle_time_hours: 4.5, trip_status: Completed
trip_id: TRIP00002252, load_id: LOAD00002252, driver_id: DRV00041, truck_id: TRK00041, trailer_id: TRL00065, dispatch_date: 2022-01-29, actual_distance_miles: 1948, actual_duration_hours: 34.3, fuel_gallons_used: 294.3, average_mpg: 6.62, idle_time_hours: 8.9, trip_status: Completed
trip_id: TRIP00002253, load_id: LOAD00002253, driver_id: DRV00009, truck_id: TRK00060, trailer_id: TRL00015, dispatch_date: 2022-01-29, actual_distance_miles: 1765, actual_duration_hours: 29.2, fuel_gallons_used: 238.5, average_mpg: 7.4, idle_time_hours: 4.9, trip_status: Completed
trip_id: TRIP00002254, load_id: LOAD00002254, driver_id: DRV00062, truck_id: TRK00001, trailer_id: TRL00119, dispatch_date: 2022-01-29, actual_distance_miles: 1745, actual_duration_hours: 29.7, fuel_gallons_used: 260.1, average_mpg: 6.71, idle_time_hours: 6.8, trip_status: Completed
trip_id: TRIP00002255, load_id: LOAD00002255, driver_id: DRV00080, truck_id: TRK00065, trailer_id: TRL00037, dispatch_date: 2022-01-29, actual_distance_miles: 2335, actual_duration_hours: 44.7, fuel_gallons_used: 401.9, average_mpg: 5.81, idle_time_hours: 6.7, trip_status: Completed
trip_id: TRIP00002256, load_id: LOAD00002256, driver_id: DRV00019, truck_id: TRK00019, trailer_id: TRL00154, dispatch_date: 2022-01-29, actual_distance_miles: 2140, actual_duration_hours: 39.5, fuel_gallons_used: 348.0, average_mpg: 6.15, idle_time_hours: 7.5, trip_status: Completed
trip_id: TRIP00002257, load_id: LOAD00002257, driver_id: DRV00143, truck_id: TRK00082, trailer_id: TRL00126, dispatch_date: 2022-01-29, actual_distance_miles: 2214, actual_duration_hours: 36.7, fuel_gallons_used: 331.9, average_mpg: 6.67, idle_time_hours: 5.8, trip_status: Completed
trip_id: TRIP00002258, load_id: LOAD00002258, driver_id: DRV00019, truck_id: TRK00026, trailer_id: TRL00179, dispatch_date: 2022-01-29, actual_distance_miles: 821, actual_duration_hours: 13.8, fuel_gallons_used: 123.6, average_mpg: 6.64, idle_time_hours: 2.5, trip_status: Completed
trip_id: TRIP00002259, load_id: LOAD00002259, driver_id: DRV00133, truck_id: TRK00091, trailer_id: TRL00170, dispatch_date: 2022-01-29, actual_distance_miles: 93, actual_duration_hours: 1.5, fuel_gallons_used: 12.7, average_mpg: 7.31, idle_time_hours: 4.4, trip_status: Completed
trip_id: TRIP00002260, load_id: LOAD00002260, driver_id: DRV00145, truck_id: TRK00091, trailer_id: TRL00015, dispatch_date: 2022-01-29, actual_distance_miles: 95, actual_duration_hours: 1.6, fuel_gallons_used: 14.3, average_mpg: 6.66, idle_time_hours: 11.2, trip_status: Completed
trip_id: TRIP00002261, load_id: LOAD00002261, driver_id: DRV00126, truck_id: TRK00069, trailer_id: TRL00170, dispatch_date: 2022-01-29, actual_distance_miles: 827, actual_duration_hours: 16.2, fuel_gallons_used: 143.1, average_mpg: 5.78, idle_time_hours: 2.3, trip_status: Completed
